date,shape,latitude,longitude
1957-06,circle,40.7683333,-73.5255556
1957-06,disk,31.7586111,-106.4863889
1957-06,disk,40.4511111,-85.3700000
1957-06,disk,43.3094444,-73.6444444
1957-06,,51.514125,-.093689
1957-06,cylinder,42.5377778,-83.4811111
1957-06,sphere,35.2783333,-93.1336111
1957-06,teardrop,40.7141667,-74.0063889
1957-07,disk,40.7608333,-111.8902778
1957-07,light,39.0997222,-94.5783333
1957-07,light,34.1072222,-118.0569444
1957-07,sphere,37.6513889,-80.7544444
1957-08,cigar,42.1600000,-72.4763889
1957-08,light,39.7683333,-86.1580556
1957-08,fireball,36.778261,-119.417932
1957-09,disk,47.2530556,-122.4430556
1957-09,sphere,33.1069444,-98.5891667
1957-10,disk,34.5441667,-91.9688889
1957-10,,61.9919444,-146.7686111
1957-10,cigar,42.0216667,-91.3597222
1958-02,cigar,42.6072222,-83.9294444
1958-05,circle,34.1722222,-118.3780556
1958-05,sphere,34.1722222,-118.3780556
1958-05,sphere,38.9208333,-76.8719444
1958-06,,-33.861481,151.205475
1958-06,,36.9952778,-91.7036111
1958-06,light,37.4538889,-122.1811111
1958-06,fireball,29.7955556,-90.8227778
1958-07,,42.3600000,-97.5963889
1958-08,oval,33.7947222,-83.7133333
1958-09,circle,38.4783333,-82.6380556
1958-09,,47.1041667,-97.2177778
1958-10,,44.9444444,-93.0930556
1958-10,light,41.8350000,-87.8227778
1959-03,,40.7141667,-74.0063889
1959-06,circle,43.5977778,-88.2788889
1959-06,disk,33.4483333,-112.0733333
1959-06,,35.746512,-39.462891
1959-07,disk,36.1455556,-119.0597222
1959-07,disk,40.9008333,-80.8569444
1959-07,cigar,46.2752778,-122.9063889
1959-08,disk,32.7294444,-95.5627778
1959-08,,42.7283333,-73.6922222
1959-08,light,35.05247,-118.173965
1959-08,formation,19.432608,-99.133208
1959-09,disk,39.7588889,-84.1916667
1959-10,,48.0519444,-122.1758333
1960-02,cigar,36.0997222,-80.2444444
1960-04,,29.7630556,-95.3630556
1960-06,disk,37.1894444,-84.1177778
1960-06,disk,42.1866667,-86.2605556
1960-06,disk,35.117919,-116.23546
1960-06,,40.7733333,-73.6436111
1960-06,,49.1,-117.716667
1960-06,oval,44.4591667,-69.6780556
1960-06,changing,47.644539,-122.69487
1960-06,cylinder,39.865348,-75.568425
1960-07,circle,42.9763889,-88.1083333
1960-07,circle,34.1008333,-117.7669444
1960-07,diamond,35.2219444,-101.8308333
1960-07,formation,36.138221,-94.13965
1960-08,light,54.116667,-114.4
1960-08,circle,42.4647222,-71.0105556
1960-08,circle,46.8791667,-102.7891667
1960-08,circle,42.2230556,-78.0347222
1960-08,disk,41.5697222,-72.0477778
1960-09,circle,36.5483333,-82.5619444
1960-09,disk,47.6063889,-122.3308333
1960-09,,40.4163889,-120.6519444
1960-09,,54.116667,-114.4
1960-11,,39.1141667,-94.6272222
1961-05,,48.071891,-122.389218
1961-06,circle,38.5925000,-90.3572222
1961-06,disk,28.5380556,-81.3794444
1961-06,triangle,34.7302778,-86.5861111
1961-06,,32.9536111,-96.8900000
1961-06,cigar,36.0725000,-79.7922222
1961-07,egg,45.3002778,-122.9719444
1961-08,disk,37.9061111,-122.5438889
1961-08,,39.2561111,-84.4180556
1961-08,cigar,52.005152,0.201102
1961-09,light,41.6638889,-83.5552778
1961-09,egg,41.2113889,-96.6200000
1961-11,circle,35.3733333,-119.0177778
1962-03,sphere,39.6288889,-84.6486111
1962-03,,35.6505556,-78.4566667
1962-06,light,39.7294444,-104.8313889
1962-06,circle,43.2383333,-72.2111111
1962-06,disk,37.714145,-122.25
1962-06,disk,51.216667,-102.466667
1962-06,disk,40.8616667,-80.2866667
1962-06,triangle,40.7441667,-73.4825000
1962-07,light,36.1866667,-94.1286111
1962-07,oval,25.7738889,-80.1938889
1962-07,cylinder,38.1758333,-92.7841667
1962-07,cylinder,34.8347222,-97.6022222
1962-08,disk,32.0833333,-81.1000000
1962-08,oval,64.5638889,-149.0930556
1962-09,disk,18.220833,-66.590149
1962-10,,41.8500000,-87.6500000
1962-10,oval,38.738308,-93.573028
1962-11,sphere,28.8830556,-97.7127778
1962-12,cigar,40.7141667,-74.0063889
1963-02,,39.0825000,-74.8241667
1963-02,,29.760193,-95.36939
1963-04,disk,36.760693,-121.765735
1963-05,disk,42.4666667,-70.9500000
1963-05,,40.7141667,-74.0063889
1963-05,oval,39.4013889,-76.6022222
1963-06,circle,34.5438889,-85.3105556
1963-06,disk,45.012466,-92.991883
1963-06,rectangle,40.3266667,-78.9222222
1963-07,light,35.4675000,-97.5161111
1963-07,light,33.7455556,-117.8669444
1963-07,circle,36.8527778,-75.9783333
1963-07,disk,42.309189,-87.850071
1963-07,triangle,44.4477778,-69.6063889
1963-08,,42.2769444,-72.4013889
1963-08,,45.5872222,-122.3983333
1963-08,,36.7477778,-119.7713889
1963-10,circle,40.7141667,-74.0063889
1963-10,disk,37.2202778,-77.2883333
1963-10,oval,31.6938889,-89.1305556
1963-11,disk,48.4,-89.233333
1963-12,oval,34.2569444,-85.1647222
1964-01,fireball,37.9158333,-122.3105556
1964-03,sphere,33.888629,35.495479
1964-03,circle,33.9725000,-116.9763889
1964-03,cylinder,36.7161111,-80.9788889
1964-05,light,38.6786111,-121.2247222
1964-05,,36.7619444,-83.6950000
1964-05,cigar,34.099398,-117.906066
1964-06,circle,42.25125,-71.23141
1964-06,disk,38.8047222,-77.0472222
1964-06,disk,42.6911111,-82.6886111
1964-06,,46.9811111,-123.8880556
1964-06,,40.3930556,-90.1547222
1964-07,circle,42.8819444,-122.8983333
1964-07,disk,41.8500000,-87.6500000
1964-07,fireball,38.0988889,-78.9694444
1964-07,oval,46.2469444,-114.1594444
1964-08,diamond,41.1466667,-88.0577778
1964-09,disk,36.6002778,-121.8936111
1964-10,cigar,44.3530556,-121.1766667
1964-11,sphere,35.1494444,-90.0488889
1964-11,disk,37.6658333,-77.5066667
1965-02,oval,41.8500000,-87.6500000
1965-04,disk,27.9472222,-82.4586111
1965-04,disk,28.5380556,-81.3794444
1965-04,triangle,39.9866667,-75.4013889
1965-04,cigar,29.2105556,-81.0230556
1965-05,sphere,34.0141667,-86.0066667
1965-05,disk,40.6805556,-122.3697222
1965-06,light,36.7533333,-86.1905556
1965-06,light,43.3652778,-72.1738889
1965-06,sphere,39.90403,116.407526
1965-06,sphere,41.6638889,-83.5552778
1965-06,sphere,43.1547222,-77.6158333
1965-06,sphere,38.6272222,-90.1977778
1965-06,circle,33.6533333,-84.4494444
1965-06,disk,32.2686111,-107.7580556
1965-06,disk,44.9291667,-89.8402778
1965-06,,40.7811111,-73.2466667
1965-06,,33.9791667,-118.0319444
1965-06,,27.7705556,-82.6794444
1965-06,cigar,39.9522222,-75.1641667
1965-06,formation,35.7688889,-119.2461111
1965-06,flash,48.5466667,-117.9044444
1965-07,light,42.3916667,-71.5666667
1965-07,disk,38.317271,-88.90312
1965-07,disk,45.5236111,-122.6750000
1965-07,disk,41.1133333,-74.2458333
1965-07,fireball,42.2305556,-96.0972222
1965-07,oval,30.6941667,-97.1958333
1965-07,egg,40.7555556,-73.5880556
1965-08,sphere,39.5008333,-89.7677778
1965-08,disk,36.8527778,-75.9783333
1965-08,disk,40.4166667,-86.8752778
1965-08,disk,33.0738889,-106.0180556
1965-08,cigar,45.4872222,-122.8025000
1965-08,cigar,42.3694444,-71.9486111
1965-08,changing,44.9800000,-93.2636111
1965-09,light,44.3530556,-121.1766667
1965-09,triangle,41.6269444,-79.6738889
1965-10,sphere,40.9113889,-73.7827778
1965-10,disk,41.5241667,-76.4011111
1965-10,disk,41.1175000,-73.4083333
1965-10,,36.7069444,-97.0852778
1965-10,,32.8472222,-117.2733333
1965-10,,34.1486111,-118.3955556
1965-10,oval,40.8983333,-95.6711111
1965-11,disk,40.8261111,-73.5025000
1965-11,,36.7544444,-98.3563889
1965-12,light,40.2269444,-78.9366667
1965-12,circle,41.9761111,-72.5922222
1965-12,fireball,41.9761111,-72.5922222
1966-01,circle,35.385924,-94.398547
1966-01,triangle,47.5963889,-120.6602778
1966-02,disk,35.3733333,-119.0177778
1966-03,disk,41.4408333,-71.8816667
1966-03,disk,41.9200000,-84.6305556
1966-03,cylinder,32.745877,-97.386775
1966-03,chevron,42.3222222,-83.1763889
1966-04,light,27.8002778,-97.3961111
1966-04,disk,43.7269444,-101.9836111
1966-04,,41.0238889,-81.1636111
1966-05,triangle,40.6186111,-80.5775000
1966-05,egg,34.5794444,-85.5905556
1966-06,light,40.9113889,-73.7827778
1966-06,light,35.2325000,-97.2122222
1966-06,light,33.9488889,-118.4447222
1966-06,light,48.45307,2.75345
1966-06,light,53.55,-113.5
1966-06,sphere,42.9169444,-89.2177778
1966-06,circle,43.316667,-79.8
1966-06,circle,33.5386111,-112.1852778
1966-06,disk,41.1327778,-73.7930556
1966-06,disk,36.7536111,-120.3805556
1966-06,disk,48.7597222,-122.4869444
1966-06,disk,38.8575000,-76.8897222
1966-06,disk,39.1619444,-84.4569444
1966-06,disk,42.3369444,-83.2733333
1966-06,disk,36.6030556,-92.4280556
1966-06,triangle,41.6977778,-72.7241667
1966-06,,40.5041667,-98.2527778
1966-06,,43.2166667,-123.3405556
1966-06,,49.33729,-123.03818
1966-06,,38.8966667,-121.0758333
1966-06,,31.8455556,-102.3672222
1966-06,cigar,40.6936111,-89.5888889
1966-06,cigar,40.0438889,-75.3880556
1966-06,oval,31.6797222,-96.4819444
1966-07,sphere,42.4250000,-71.0666667
1966-07,,42.1013889,-72.5902778
1966-07,,11.893334,109.170167
1966-07,oval,39.9241667,-79.8358333
1966-08,sphere,42.983333,-79.25
1966-08,circle,39.9611111,-82.9988889
1966-08,disk,43.1547222,-77.6158333
1966-08,cigar,42.3255556,-83.3311111
1966-09,oval,36.8466667,-76.2855556
1966-10,light,42.8863889,-78.8786111
1966-10,disk,33.5861111,-86.2861111
1966-10,disk,26.2155556,-98.3250000
1966-10,disk,39.4277778,-86.4283333
1966-10,,37.5483333,-121.9875000
1966-10,oval,45.1341667,-118.9313889
1966-11,chevron,30.3319444,-81.6558333
1966-12,triangle,41.5833333,-87.5000000
1966-12,oval,40.1302778,-75.5152778
1967-02,disk,31.812438,-106.421321
1967-02,disk,36.3433333,-88.8502778
1967-03,circle,31.4636111,-100.4366667
1967-04,light,31.754336,-106.305807
1967-04,disk,36.1658333,-86.7844444
1967-05,light,32.5091667,-92.1191667
1967-06,light,35.0536111,-94.6233333
1967-06,light,43.6136111,-116.2025000
1967-06,light,42.8330556,-108.7300000
1967-06,light,33.5386111,-112.1852778
1967-06,circle,30.2750000,-89.7811111
1967-06,circle,42.0697222,-87.7877778
1967-06,triangle,39.0175000,-122.0566667
1967-06,,44.8011111,-68.7783333
1967-06,,40.6325000,-79.5900000
1967-06,,30.8363889,-83.9788889
1967-06,,37.964253,-91.831833
1967-06,cigar,34.2783333,-119.2922222
1967-06,oval,33.5602778,-81.7197222
1967-06,oval,42.0083333,-91.6438889
1967-07,sphere,51.083333,-114.083333
1967-07,disk,40.9377778,-79.8463889
1967-07,triangle,35.385924,-94.398547
1967-08,light,47.4705556,-122.3455556
1967-08,disk,51.045325,-114.058101
1967-08,,32.64881,-116.994491
1967-08,oval,33.9488889,-118.4447222
1967-08,changing,38.907231,-77.036464
1967-09,light,38.2600000,-96.8194444
1967-09,circle,38.4405556,-122.7133333
1967-09,disk,42.5777778,-121.8650000
1967-09,fireball,37.9963889,-105.6991667
1967-09,,39.2902778,-76.6125000
1967-09,cigar,37.9900000,-84.1797222
1967-09,cigar,33.8622222,-118.3986111
1967-10,light,31.9972222,-102.0775000
1967-10,circle,34.7744444,-96.6780556
1967-10,disk,40.8244444,-74.4175000
1967-10,fireball,34.1722222,-118.3780556
1967-10,,26.5863889,-80.0522222
1967-10,oval,33.5205556,-86.8025000
1967-11,light,16.054407,108.202167
1967-11,,48.9938889,-122.7458333
1967-11,teardrop,37.8736111,-122.4555556
1967-12,light,41.3138889,-81.6852778
1968-01,sphere,17.364697,102.815892
1968-01,sphere,34.3988889,-119.5175000
1968-01,disk,32.2216667,-110.9258333
1968-02,light,34.2719444,-98.2355556
1968-04,sphere,36.1750000,-115.1363889
1968-04,disk,42.3241667,-83.4002778
1968-04,cigar,34.2977778,-83.8241667
1968-05,sphere,38.7422222,-108.0683333
1968-05,sphere,44.5236111,-89.5744444
1968-05,disk,41.2586111,-95.9375000
1968-05,cone,41.5894444,-94.1958333
1968-06,light,29.9402778,-90.2030556
1968-06,sphere,33.9791667,-118.0319444
1968-06,circle,33.5844444,-92.8341667
1968-06,circle,32.354668,-89.398528
1968-06,circle,21.3069444,-157.8583333
1968-06,disk,32.7391667,-96.8108333
1968-06,disk,46.7833333,-92.1063889
1968-06,disk,48.2325000,-101.2958333
1968-06,disk,37.3636111,-118.3941667
1968-06,fireball,41.9202778,-79.6405556
1968-06,triangle,34.0005556,-81.0350000
1968-06,triangle,-27.47101,153.024292
1968-06,,38.3519444,-97.2041667
1968-06,,38.2541667,-85.7594444
1968-06,,41.0086111,-91.9625000
1968-06,cigar,36.8252778,-119.7019444
1968-06,oval,41.8500000,-87.6500000
1968-06,rectangle,42.2958333,-71.7133333
1968-07,light,40.375181,-119.75131
1968-07,light,41.5836111,-72.8927778
1968-07,light,33.4483333,-112.0733333
1968-07,circle,47.6063889,-122.3308333
1968-07,disk,44.8969444,-98.7280556
1968-07,disk,33.5172222,-82.0758333
1968-07,disk,35.2427778,-102.4277778
1968-07,triangle,33.4708333,-81.9750000
1968-07,,41.7000000,-70.7633333
1968-07,cigar,37.8044444,-122.2697222
1968-07,changing,37.2708333,-76.4558333
1968-08,light,38.761292,-120.586593
1968-08,sphere,40.1105556,-75.8500000
1968-08,circle,42.3508333,-73.8033333
1968-08,disk,36.0725000,-79.7922222
1968-08,disk,39.9347222,-75.0311111
1968-08,disk,41.3252778,-72.1936111
1968-08,cigar,39.5763889,-74.7172222
1968-09,disk,40.5186111,-74.4125000
1968-09,fireball,44.5922222,-102.4302778
1968-09,,37.7397222,-121.4241667
1968-09,diamond,51.85,-105.033333
1968-10,fireball,35.2333333,-82.7344444
1968-10,,46.94559,-67.892087
1968-10,cigar,42.2411111,-88.3161111
1968-10,cigar,42.3583333,-71.0602778
1968-10,oval,42.2813889,-83.3863889
1968-10,formation,53.916667,-3
1968-11,light,25.727789,-80.233899
1968-11,triangle,47.3811111,-122.2336111
1968-11,,32.7152778,-117.1563889
1968-12,disk,34.1780556,-82.3791667
1969-01,,32.7733333,-92.4055556
1969-01,,40.3013889,-79.5391667
1969-02,sphere,40.7450000,-84.9369444
1969-02,cigar,50.366667,9.916667
1969-03,disk,41.7108333,-87.7580556
1969-03,cross,48.9391667,-119.4344444
1969-06,light,42.3313889,-83.0458333
1969-06,light,27.3361111,-82.5308333
1969-06,disk,38.1719444,-75.9413889
1969-06,disk,43.2363889,-120.6358333
1969-06,disk,28.198096,-82.432994
1969-06,,41.5066667,-90.5150000
1969-06,oval,29.9888889,-97.8769444
1969-06,formation,34.020011,-117.949508
1969-07,sphere,35.9380556,-77.7908333
1969-07,disk,37.9872222,-122.5877778
1969-07,disk,34.2308333,-111.3244444
1969-07,disk,40.1163889,-88.2433333
1969-07,,48.4758333,-122.3241667
1969-07,,41.6716667,-72.9497222
1969-07,,41.4480556,-90.1541667
1969-07,cigar,43.145346,-75.871858
1969-08,circle,51,-97
1969-08,disk,40.9463889,-73.0697222
1969-08,disk,39.7588889,-84.1916667
1969-08,,40.417287,-82.907123
1969-08,cylinder,44.1580556,-72.4508333
1969-09,sphere,30.2669444,-97.7427778
1969-10,circle,39.7458333,-75.5469444
1969-10,cigar,43.3227778,-76.4175000
1969-11,light,37.3394444,-121.8938889
1969-11,sphere,49.25,-123.133333
1969-11,circle,36.778261,-119.417932
1969-11,disk,34.1205556,-84.0044444
1969-11,,33.5016667,-117.6616667
1969-11,formation,64.8377778,-147.7163889
1969-12,circle,37.692171,-84.259497
1969-12,,34.8255556,-87.2947222
1970-01,egg,42.9125000,-71.1250000
1970-03,light,49.316667,-117.666667
1970-03,cylinder,40.1483333,-79.8880556
1970-05,disk,43.35,-80.3
1970-06,disk,37.5841667,-122.3650000
1970-06,disk,29.7630556,-95.3630556
1970-06,cone,41.203322,-77.194525
1970-07,disk,40.7258333,-73.5147222
1970-07,,38.9341667,-77.1777778
1970-07,oval,41.8488889,-72.5722222
1970-07,light,42.7325000,-84.5555556
1970-07,sphere,33.9319444,-117.9452778
1970-07,fireball,37.9577778,-121.2897222
1970-08,disk,45.066667,-64.5
1970-08,,26.2375000,-80.1250000
1970-08,fireball,35.6919444,-84.8608333
1970-09,disk,42.263079,-88.003965
1970-09,light,31.4636111,-100.4366667
1970-09,sphere,40.7141667,-74.0063889
1970-10,disk,40.7141667,-74.0063889
1970-10,,36.3727778,-94.2086111
1970-10,sphere,44.233333,-76.483333
1970-11,sphere,35.9250000,-86.8688889
1970-12,,35.0844444,-106.6505556
1970-12,oval,27.9011111,-81.5861111
1971-01,triangle,45.070312,7.686856
1971-02,circle,32.6833333,-84.7383333
1971-02,circle,40.0791667,-75.3019444
1971-02,changing,28.9002778,-81.2638889
1971-03,,34.0522222,-118.2427778
1971-04,disk,41.0338889,-93.7652778
1971-05,disk,39.8466667,-75.7119444
1971-05,circle,49.75,6.633333
1971-05,sphere,33.898545,-117.581715
1971-06,disk,35.0080556,-90.7897222
1971-06,disk,25.1,-76.133333
1971-06,disk,34.75821,-120.516395
1971-06,disk,40.6577778,-84.9519444
1971-06,disk,37.3541667,-121.9541667
1971-06,,32.772602,-117.251356
1971-06,oval,41.0333333,-74.6388889
1971-06,circle,43.9,-78.866667
1971-06,light,35.9669444,-83.1877778
1971-07,disk,43.0494444,-88.0075000
1971-07,,34.4208333,-119.6972222
1971-07,circle,32.165622,-82.900075
1971-07,light,41.7758333,-72.5219444
1971-07,cigar,37.0430556,-100.9205556
1971-07,cigar,38.1219444,-82.4600000
1971-07,diamond,39.5811111,-87.4622222
1971-09,disk,45.9047222,-122.7427778
1971-09,disk,35.1211111,-81.5161111
1971-09,disk,35.93181,-116.227858
1971-09,,41.7561111,-124.2005556
1971-10,oval,35.8238889,-80.2536111
1971-10,chevron,42.6919444,-73.7250000
1972-01,,47.504722,-111.187222
1972-01,,34.7302778,-86.5861111
1972-03,,41.8500000,-87.6500000
1972-03,cigar,36.6777778,-121.6544444
1972-04,disk,39.7683333,-86.1580556
1972-05,,39.7458333,-75.5469444
1972-05,,39.5166667,-75.5769444
1972-05,,34.51994,-105.87009
1972-05,sphere,51.9,-1.15
1972-05,sphere,41.5066667,-90.5150000
1972-06,disk,42.8863889,-78.8786111
1972-06,disk,-33.090969,148.869965
1972-06,disk,41.9536111,-73.5111111
1972-06,disk,36.0725000,-79.7922222
1972-06,disk,42.0883333,-87.9805556
1972-06,,51.379444,-2.365556
1972-06,,37.2708333,-79.9416667
1972-06,oval,36.804169,-114.06882
1972-06,circle,40.4483333,-122.2966667
1972-06,light,28.1458333,-82.7569444
1972-06,light,36.0725000,-79.7922222
1972-06,light,37.5055556,-84.8133333
1972-06,light,41.715015,-75.560471
1972-06,cigar,38.1866667,-91.9469444
1972-06,cigar,44.8011111,-90.0791667
1972-06,egg,-32.783333,26.633333
1972-06,sphere,32.9263889,-96.8958333
1972-06,sphere,31.5544444,-110.3030556
1972-06,fireball,38.101496,-122.151897
1972-07,disk,38.720945,-75.076014
1972-07,light,42.3625000,-71.3619444
1972-07,light,29.7630556,-95.3630556
1972-07,cigar,39.7683333,-86.1580556
1972-07,fireball,41.2411111,-77.0013889
1972-08,disk,33.4483333,-112.0733333
1972-08,light,29.5666667,-94.3933333
1972-08,triangle,33.5861111,-85.9183333
1972-08,sphere,29.598975,-95.170642
1972-09,disk,38.7041667,-91.4372222
1972-09,,30.1586111,-85.6602778
1972-09,oval,18.2030556,-67.1400000
1972-10,circle,36.8430556,-83.3219444
1972-10,rectangle,47.8555556,-121.9697222
1972-10,chevron,35.002778,-82.652778
1972-10,sphere,40.598187,-124.157276
1972-11,circle,34.9491667,-83.7575000
1972-12,disk,38.8338889,-104.8208333
1972-12,triangle,51.433333,.366667
1973-02,,26.923519,-80.854385
1973-02,circle,29.4802778,-89.6938889
1973-03,,47.7627778,-120.6561111
1973-03,,35.6869444,-105.9372222
1973-03,circle,-41.124433,175.070783
1973-04,disk,31.3380556,-94.7288889
1973-04,circle,32.736259,-96.864586
1973-04,triangle,30.4111111,-88.8277778
1973-04,sphere,29.7666667,-92.9750000
1973-05,sphere,47.2530556,-122.4430556
1973-05,fireball,33.5377778,-92.4697222
1973-06,disk,34.9475000,-85.7144444
1973-06,disk,49.25,-123.133333
1973-06,disk,33.1027778,-86.7536111
1973-06,,35.8880556,-106.3063889
1973-06,oval,37.9736111,-122.5300000
1973-06,oval,18.3994444,-66.0502778
1973-06,oval,35.6144444,-88.8138889
1973-06,circle,42.8141667,-73.9400000
1973-06,circle,29.577407,-98.491241
1973-06,light,37.5597222,-90.2938889
1973-06,cigar,27.9472222,-82.4586111
1973-06,triangle,42.983333,-81.25
1973-06,sphere,30.2669444,-97.7427778
1973-06,sphere,49.883333,-97.166667
1973-06,sphere,38.7838889,-90.4811111
1973-07,disk,35.6008333,-82.5541667
1973-07,disk,36.0955556,-79.4380556
1973-07,disk,32.8405556,-83.6325000
1973-07,disk,39.4561111,-77.9641667
1973-07,,37.9358333,-122.3466667
1973-07,oval,41.4994444,-81.6955556
1973-07,oval,35.8238889,-80.2536111
1973-07,circle,45.266667,-66.066667
1973-07,circle,44.3875000,-68.2044444
1973-07,triangle,33.7747222,-84.2963889
1973-07,sphere,33.9550000,-96.8622222
1973-07,sphere,49.783333,-92.833333
1973-08,disk,42.5847222,-87.8211111
1973-08,,44.2619444,-88.4152778
1973-08,oval,39.6330556,-74.9663889
1973-08,light,36.2261111,-92.6847222
1973-08,cigar,37.440438,-77.309467
1973-08,triangle,33.5830556,-84.3394444
1973-08,cylinder,40.3697222,-80.6341667
1973-08,formation,43.0880556,-70.7366667
1973-09,disk,37.3058333,-89.5180556
1973-09,disk,41.3136111,-81.7247222
1973-09,,41.3144444,-81.8358333
1973-09,circle,32.640001,-83.591719
1973-09,chevron,29.7630556,-95.3630556
1973-10,disk,34.2575000,-88.7033333
1973-10,disk,41.3252778,-72.1936111
1973-10,disk,35.0419444,-89.6644444
1973-10,disk,38.6941667,-75.7725000
1973-10,circle,29.7630556,-95.3630556
1973-10,circle,39.6283333,-84.1594444
1973-11,disk,39.8494444,-75.3561111
1973-11,disk,36.2166667,-81.6747222
1973-11,disk,34.6608333,-87.6944444
1973-11,sphere,53.083333,-111.783333
1973-12,disk,35.564035,-97.290218
1973-12,light,34.4555556,-92.7294444
1974-01,disk,-37.813938,144.963425
1974-01,disk,39.4666667,-87.4138889
1974-01,,32.7152778,-117.1563889
1974-01,cigar,47.3811111,-122.2336111
1974-01,sphere,18.0130556,-66.6144444
1974-01,fireball,39.02001,1.482148
1974-02,disk,39.7683333,-86.1580556
1974-02,,41.5916667,-75.4855556
1974-03,disk,30.1125000,-85.2005556
1974-03,disk,-34.2,116.166667
1974-03,circle,41.3533333,-75.7386111
1974-04,sphere,33.7455556,-117.8669444
1974-05,,41.8277778,-73.9655556
1974-05,cigar,35.8305556,-96.3908333
1974-06,disk,37.8091667,-85.4669444
1974-06,disk,33.1027778,-86.7536111
1974-06,disk,35.1300000,-94.6583333
1974-06,,42.0866667,-71.4750000
1974-06,,44.2444444,-86.3241667
1974-06,oval,39.8302778,-75.2408333
1974-06,circle,40.7141667,-74.0063889
1974-06,circle,42.1291667,-80.0852778
1974-06,cigar,43.0255556,-74.9863889
1974-06,cigar,38.2972222,-122.2844444
1974-06,triangle,44.428607,5.049088
1974-06,triangle,32.7677778,-117.0222222
1974-06,triangle,33.6102778,-96.4105556
1974-06,sphere,32.7152778,-117.1563889
1974-06,fireball,25.890095,-80.186714
1974-07,disk,42.0411111,-87.6900000
1974-07,disk,41.2619444,-95.8608333
1974-07,,32.7325000,-89.5361111
1974-07,circle,41.6619444,-86.1586111
1974-07,circle,42.3583333,-71.0602778
1974-07,light,42.2416667,-70.8041667
1974-07,triangle,32.2986111,-90.1847222
1974-07,triangle,38.2855556,-85.8241667
1974-07,delta,47.5675000,-122.6313889
1974-08,disk,47.3486111,-122.3222222
1974-08,disk,41.1536111,-81.3580556
1974-08,disk,41.0241667,-80.6630556
1974-08,disk,37.9886111,-84.4777778
1974-08,,41.1538889,-80.7016667
1974-08,,32.8525,-106.106389
1974-08,oval,40.9113889,-73.7827778
1974-08,oval,40.9113889,-73.7827778
1974-08,circle,42.483642,-86.091419
1974-08,circle,42.4075000,-124.4205556
1974-08,light,41.2761111,-72.8688889
1974-09,disk,42.3313889,-83.0458333
1974-09,,39.0911111,-94.4152778
1974-09,triangle,31.3269444,-89.2902778
1974-10,,42.3916667,-71.5666667
1974-10,oval,41.1888889,-81.6363889
1974-10,light,37.7750000,-122.4183333
1974-11,disk,60.5427778,-145.7575000
1974-11,disk,52.154738,-0.701378
1974-11,,45.131485,-75.716133
1974-11,,43.4055556,-88.7050000
1974-11,light,29.028318,-81.303118
1974-11,triangle,43.161748,-70.648258
1974-12,,46.6811111,-68.0163889
1975-01,disk,33.4483333,-112.0733333
1975-01,sphere,32.6833333,-84.7383333
1975-01,sphere,42.0969444,-79.2355556
1975-03,diamond,-37.813938,144.963425
1975-04,disk,39.6894444,-84.1688889
1975-04,disk,41.4338889,-79.7066667
1975-04,,29.7630556,-95.3630556
1975-05,disk,29.4238889,-98.4933333
1975-05,,33.2147222,-97.1327778
1975-05,light,41.0333333,-82.0122222
1975-05,triangle,41.1694444,-75.8777778
1975-05,sphere,34.7538889,-77.4305556
1975-06,disk,15.916667,120.416667
1975-06,disk,42.1397222,-71.5166667
1975-06,disk,30.4505556,-91.1544444
1975-06,disk,42.9658333,-78.8702778
1975-06,disk,41.0336111,-73.5786111
1975-06,disk,32.5005556,-94.7402778
1975-06,disk,35.9983333,-76.9463889
1975-06,,38.7580556,-82.8913889
1975-06,,38.528517,-89.131694
1975-06,,46.033333,-73.433333
1975-06,oval,37.4636111,-122.4275000
1975-06,circle,41.0997222,-80.6497222
1975-06,circle,38.2541667,-85.7594444
1975-06,circle,34.5033333,-82.6502778
1975-06,circle,37.2152778,-93.2980556
1975-06,light,37.2455556,-88.3605556
1975-06,light,36.1658333,-86.7844444
1975-06,rectangle,-33.861481,151.205475
1975-06,triangle,42.3313889,-83.0458333
1975-06,triangle,44.9800000,-93.2636111
1975-06,sphere,43.0202778,-71.6008333
1975-07,disk,40.0525000,-80.6286111
1975-07,disk,37.1236111,-82.6013889
1975-07,,42.0294444,-85.0013889
1975-07,,40.8838889,-74.5625000
1975-07,oval,35.8655556,-101.9727778
1975-07,light,40.3772222,-105.5211111
1975-07,light,41.7797222,-71.4377778
1975-07,cigar,34.2575000,-88.7033333
1975-07,cigar,47.6105556,-122.1994444
1975-07,triangle,26.460468,127.915081
1975-07,triangle,53.5,-2.216667
1975-07,egg,47.7558333,-122.3402778
1975-07,teardrop,42.5791667,-84.4436111
1975-08,disk,33.7688889,-89.8083333
1975-08,disk,29.4233333,-82.2169444
1975-08,disk,42.5583333,-70.8805556
1975-08,oval,37.5536111,-77.4605556
1975-08,light,46.0647222,-118.3419444
1975-08,cone,36.1325000,-88.5186111
1975-09,oval,34.4436111,-118.6086111
1975-09,oval,44.4983333,-84.5919444
1975-09,light,38.32297,-122.574984
1975-09,cigar,-1.99804,-54.07285
1975-09,chevron,40.6019444,-74.6777778
1975-09,cylinder,35.696111,51.423056
1975-10,disk,48.1333333,-103.6333333
1975-10,disk,39.0838889,-77.1530556
1975-10,,42.3805556,-76.8736111
1975-10,,44.475883,-73.212072
